start_time,exit_status,mean_qscore_template,sequence_length_template,mean_qscore_complement,sequence_length_complement,mean_qscore_2d,sequence_length_2d,run_id
248.916,2D basecall failed quality filters,,,,,7.177,1263,f9af78a208e192d69dba03a4542d58a9605309fc
280.952,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
81.821,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
172.232,2D basecall failed quality filters,,,,,8.353,1498,f9af78a208e192d69dba03a4542d58a9605309fc
324.854,S_OK,,,,,11.449,781,f9af78a208e192d69dba03a4542d58a9605309fc
194.886,S_OK,,,,,9.858,2002,f9af78a208e192d69dba03a4542d58a9605309fc
180.173,2D basecall failed quality filters,,,,,8.793,2981,f9af78a208e192d69dba03a4542d58a9605309fc
213.810,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
118.556,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
242.773,S_OK,,,,,12.949,2745,f9af78a208e192d69dba03a4542d58a9605309fc
192.169,S_OK,,,,,10.376,2158,f9af78a208e192d69dba03a4542d58a9605309fc
117.780,S_OK,,,,,11.366,4074,f9af78a208e192d69dba03a4542d58a9605309fc
162.344,S_OK,,,,,12.272,1186,f9af78a208e192d69dba03a4542d58a9605309fc
247.226,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
199.032,S_OK,,,,,9.842,757,f9af78a208e192d69dba03a4542d58a9605309fc
112.074,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
98.109,S_OK,,,,,12.856,1232,f9af78a208e192d69dba03a4542d58a9605309fc
82.036,2D basecall failed quality filters,,,,,8.276,2150,f9af78a208e192d69dba03a4542d58a9605309fc
300.401,S_OK,,,,,12.213,3783,f9af78a208e192d69dba03a4542d58a9605309fc
173.999,S_OK,,,,,9.634,1352,f9af78a208e192d69dba03a4542d58a9605309fc
263.211,2D basecall failed quality filters,,,,,8.059,617,f9af78a208e192d69dba03a4542d58a9605309fc
196.406,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
53.465,S_OK,,,,,12.037,788,f9af78a208e192d69dba03a4542d58a9605309fc
120.779,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
298.874,S_OK,,,,,11.536,813,f9af78a208e192d69dba03a4542d58a9605309fc
252.347,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
77.145,S_OK,,,,,13.319,1305,f9af78a208e192d69dba03a4542d58a9605309fc
210.835,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
121.236,S_OK,,,,,9.346,1417,f9af78a208e192d69dba03a4542d58a9605309fc
99.109,S_OK,,,,,11.766,673,f9af78a208e192d69dba03a4542d58a9605309fc
282.671,S_OK,,,,,10.598,2691,f9af78a208e192d69dba03a4542d58a9605309fc
298.589,S_OK,,,,,10.818,1146,f9af78a208e192d69dba03a4542d58a9605309fc
280.644,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
73.300,S_OK,,,,,11.711,2619,f9af78a208e192d69dba03a4542d58a9605309fc
209.415,S_OK,,,,,12.424,3494,f9af78a208e192d69dba03a4542d58a9605309fc
85.727,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
197.520,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
244.981,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
186.518,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
267.571,S_OK,,,,,12.224,685,f9af78a208e192d69dba03a4542d58a9605309fc
177.383,S_OK,,,,,12.346,783,f9af78a208e192d69dba03a4542d58a9605309fc
284.466,S_OK,,,,,12.096,2749,f9af78a208e192d69dba03a4542d58a9605309fc
155.554,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
115.872,2D basecall failed quality filters,,,,,8.879,963,f9af78a208e192d69dba03a4542d58a9605309fc
74.168,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
25.820,S_OK,,,,,11.193,687,f9af78a208e192d69dba03a4542d58a9605309fc
225.236,S_OK,,,,,9.421,1399,f9af78a208e192d69dba03a4542d58a9605309fc
267.943,S_OK,,,,,11.800,622,f9af78a208e192d69dba03a4542d58a9605309fc
311.334,2D basecall failed quality filters,,,,,7.674,1514,f9af78a208e192d69dba03a4542d58a9605309fc
233.488,2D basecall failed quality filters,,,,,7.938,3759,f9af78a208e192d69dba03a4542d58a9605309fc
177.871,2D basecall failed quality filters,,,,,7.096,612,f9af78a208e192d69dba03a4542d58a9605309fc
95.897,S_OK,,,,,12.057,772,f9af78a208e192d69dba03a4542d58a9605309fc
285.923,S_OK,,,,,14.016,2116,f9af78a208e192d69dba03a4542d58a9605309fc
165.673,S_OK,,,,,13.610,2525,f9af78a208e192d69dba03a4542d58a9605309fc
164.257,S_OK,,,,,12.765,2431,f9af78a208e192d69dba03a4542d58a9605309fc
296.749,S_OK,,,,,12.556,792,f9af78a208e192d69dba03a4542d58a9605309fc
233.601,S_OK,,,,,13.364,1007,f9af78a208e192d69dba03a4542d58a9605309fc
155.110,S_OK,,,,,10.138,1994,f9af78a208e192d69dba03a4542d58a9605309fc
256.877,2D basecall failed quality filters,,,,,8.007,617,f9af78a208e192d69dba03a4542d58a9605309fc
276.348,S_OK,,,,,12.245,2732,f9af78a208e192d69dba03a4542d58a9605309fc
77.793,2D basecall failed quality filters,,,,,7.383,667,f9af78a208e192d69dba03a4542d58a9605309fc
35.657,S_OK,,,,,13.148,737,f9af78a208e192d69dba03a4542d58a9605309fc
183.556,2D basecall failed quality filters,,,,,7.665,798,f9af78a208e192d69dba03a4542d58a9605309fc
317.476,S_OK,,,,,14.322,839,f9af78a208e192d69dba03a4542d58a9605309fc
230.663,S_OK,,,,,11.046,784,f9af78a208e192d69dba03a4542d58a9605309fc
235.578,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
46.703,S_OK,,,,,12.430,1702,f9af78a208e192d69dba03a4542d58a9605309fc
125.099,S_OK,,,,,10.745,1191,f9af78a208e192d69dba03a4542d58a9605309fc
279.340,S_OK,,,,,11.745,900,f9af78a208e192d69dba03a4542d58a9605309fc
297.058,S_OK,,,,,9.919,676,f9af78a208e192d69dba03a4542d58a9605309fc
284.418,2D basecall failed quality filters,,,,,8.231,2480,f9af78a208e192d69dba03a4542d58a9605309fc
245.253,S_OK,,,,,10.877,1050,f9af78a208e192d69dba03a4542d58a9605309fc
191.762,S_OK,,,,,11.316,2097,f9af78a208e192d69dba03a4542d58a9605309fc
43.698,S_OK,,,,,10.832,670,f9af78a208e192d69dba03a4542d58a9605309fc
153.784,S_OK,,,,,10.613,1230,f9af78a208e192d69dba03a4542d58a9605309fc
100.383,2D basecall failed quality filters,,,,,7.408,1867,f9af78a208e192d69dba03a4542d58a9605309fc
42.886,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
52.860,S_OK,,,,,9.536,2070,f9af78a208e192d69dba03a4542d58a9605309fc
32.359,S_OK,,,,,10.382,748,f9af78a208e192d69dba03a4542d58a9605309fc
64.799,S_OK,,,,,13.062,2738,f9af78a208e192d69dba03a4542d58a9605309fc
189.481,S_OK,,,,,10.601,1344,f9af78a208e192d69dba03a4542d58a9605309fc
261.141,2D basecall failed quality filters,,,,,7.482,2002,f9af78a208e192d69dba03a4542d58a9605309fc
112.239,S_OK,,,,,10.214,1256,f9af78a208e192d69dba03a4542d58a9605309fc
123.219,S_OK,,,,,12.631,839,f9af78a208e192d69dba03a4542d58a9605309fc
61.992,2D basecall failed quality filters,,,,,8.420,614,f9af78a208e192d69dba03a4542d58a9605309fc
59.502,S_OK,,,,,11.678,1378,f9af78a208e192d69dba03a4542d58a9605309fc
309.624,S_OK,,,,,12.790,746,f9af78a208e192d69dba03a4542d58a9605309fc
292.558,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
57.256,S_OK,,,,,13.990,1732,f9af78a208e192d69dba03a4542d58a9605309fc
75.998,S_OK,,,,,12.132,1032,f9af78a208e192d69dba03a4542d58a9605309fc
40.699,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
98.626,S_OK,,,,,12.248,806,f9af78a208e192d69dba03a4542d58a9605309fc
52.573,S_OK,,,,,9.765,559,f9af78a208e192d69dba03a4542d58a9605309fc
82.708,S_OK,,,,,12.901,1477,f9af78a208e192d69dba03a4542d58a9605309fc
128.629,2D basecall failed quality filters,,,,,8.734,681,f9af78a208e192d69dba03a4542d58a9605309fc
23.491,2D basecall failed quality filters,,,,,8.434,1333,f9af78a208e192d69dba03a4542d58a9605309fc
245.594,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
201.252,S_OK,,,,,11.043,2159,f9af78a208e192d69dba03a4542d58a9605309fc
254.064,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
176.818,S_OK,,,,,11.612,814,f9af78a208e192d69dba03a4542d58a9605309fc
266.833,S_OK,,,,,12.087,766,f9af78a208e192d69dba03a4542d58a9605309fc
77.292,S_OK,,,,,12.536,1059,f9af78a208e192d69dba03a4542d58a9605309fc
139.334,2D basecall failed quality filters,,,,,8.990,1437,f9af78a208e192d69dba03a4542d58a9605309fc
114.030,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
41.065,S_OK,,,,,12.768,2756,f9af78a208e192d69dba03a4542d58a9605309fc
48.761,S_OK,,,,,11.470,1448,f9af78a208e192d69dba03a4542d58a9605309fc
276.356,S_OK,,,,,12.592,1747,f9af78a208e192d69dba03a4542d58a9605309fc
222.595,S_OK,,,,,12.525,3374,f9af78a208e192d69dba03a4542d58a9605309fc
32.952,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
47.259,2D basecall failed quality filters,,,,,8.327,3181,f9af78a208e192d69dba03a4542d58a9605309fc
165.079,S_OK,,,,,12.410,1231,f9af78a208e192d69dba03a4542d58a9605309fc
105.873,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
210.577,S_OK,,,,,12.803,7057,f9af78a208e192d69dba03a4542d58a9605309fc
227.165,S_OK,,,,,9.754,672,f9af78a208e192d69dba03a4542d58a9605309fc
60.000,2D basecall failed quality filters,,,,,7.282,2815,f9af78a208e192d69dba03a4542d58a9605309fc
206.206,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
141.322,S_OK,,,,,11.390,783,f9af78a208e192d69dba03a4542d58a9605309fc
163.937,S_OK,,,,,12.451,1972,f9af78a208e192d69dba03a4542d58a9605309fc
200.515,S_OK,,,,,13.834,2552,f9af78a208e192d69dba03a4542d58a9605309fc
85.895,S_OK,,,,,10.488,3600,f9af78a208e192d69dba03a4542d58a9605309fc
208.811,S_OK,,,,,12.493,772,f9af78a208e192d69dba03a4542d58a9605309fc
146.744,S_OK,,,,,11.862,1086,f9af78a208e192d69dba03a4542d58a9605309fc
188.930,S_OK,,,,,11.957,1352,f9af78a208e192d69dba03a4542d58a9605309fc
243.633,S_OK,,,,,12.833,784,f9af78a208e192d69dba03a4542d58a9605309fc
66.106,S_OK,,,,,11.711,527,f9af78a208e192d69dba03a4542d58a9605309fc
115.433,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
237.450,S_OK,,,,,11.347,951,f9af78a208e192d69dba03a4542d58a9605309fc
269.741,S_OK,,,,,11.766,756,f9af78a208e192d69dba03a4542d58a9605309fc
114.230,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
256.041,S_OK,,,,,11.641,4430,f9af78a208e192d69dba03a4542d58a9605309fc
159.599,S_OK,,,,,10.376,877,f9af78a208e192d69dba03a4542d58a9605309fc
61.155,S_OK,,,,,11.807,701,f9af78a208e192d69dba03a4542d58a9605309fc
62.364,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
131.904,S_OK,,,,,11.946,1882,f9af78a208e192d69dba03a4542d58a9605309fc
282.997,S_OK,,,,,9.645,686,f9af78a208e192d69dba03a4542d58a9605309fc
317.056,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
311.272,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
308.992,S_OK,,,,,10.835,1432,f9af78a208e192d69dba03a4542d58a9605309fc
193.141,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
140.644,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
35.713,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
98.379,S_OK,,,,,11.685,2900,f9af78a208e192d69dba03a4542d58a9605309fc
159.879,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
141.085,S_OK,,,,,11.630,778,f9af78a208e192d69dba03a4542d58a9605309fc
185.892,S_OK,,,,,11.703,828,f9af78a208e192d69dba03a4542d58a9605309fc
103.532,S_OK,,,,,12.367,713,f9af78a208e192d69dba03a4542d58a9605309fc
265.501,2D basecall failed quality filters,,,,,7.565,1029,f9af78a208e192d69dba03a4542d58a9605309fc
259.049,S_OK,,,,,12.763,1758,f9af78a208e192d69dba03a4542d58a9605309fc
139.451,S_OK,,,,,11.644,1738,f9af78a208e192d69dba03a4542d58a9605309fc
174.998,S_OK,,,,,11.676,1065,f9af78a208e192d69dba03a4542d58a9605309fc
48.805,S_OK,,,,,9.297,3477,f9af78a208e192d69dba03a4542d58a9605309fc
123.745,S_OK,,,,,13.186,1001,f9af78a208e192d69dba03a4542d58a9605309fc
131.012,S_OK,,,,,9.571,705,f9af78a208e192d69dba03a4542d58a9605309fc
147.184,S_OK,,,,,11.551,729,f9af78a208e192d69dba03a4542d58a9605309fc
87.845,S_OK,,,,,12.594,727,f9af78a208e192d69dba03a4542d58a9605309fc
194.338,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
254.375,S_OK,,,,,11.251,2943,f9af78a208e192d69dba03a4542d58a9605309fc
85.599,S_OK,,,,,9.663,901,f9af78a208e192d69dba03a4542d58a9605309fc
303.538,S_OK,,,,,13.213,1573,f9af78a208e192d69dba03a4542d58a9605309fc
267.003,S_OK,,,,,10.536,2770,f9af78a208e192d69dba03a4542d58a9605309fc
263.341,S_OK,,,,,13.741,1056,f9af78a208e192d69dba03a4542d58a9605309fc
42.049,S_OK,,,,,9.870,675,f9af78a208e192d69dba03a4542d58a9605309fc
199.460,S_OK,,,,,10.389,1393,f9af78a208e192d69dba03a4542d58a9605309fc
47.155,S_OK,,,,,11.962,2583,f9af78a208e192d69dba03a4542d58a9605309fc
88.350,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
71.641,S_OK,,,,,10.008,1411,f9af78a208e192d69dba03a4542d58a9605309fc
212.627,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
96.908,S_OK,,,,,13.320,2255,f9af78a208e192d69dba03a4542d58a9605309fc
189.665,S_OK,,,,,10.806,753,f9af78a208e192d69dba03a4542d58a9605309fc
284.208,2D basecall failed quality filters,,,,,8.175,1524,f9af78a208e192d69dba03a4542d58a9605309fc
31.884,S_OK,,,,,12.821,1271,f9af78a208e192d69dba03a4542d58a9605309fc
197.237,S_OK,,,,,10.415,716,f9af78a208e192d69dba03a4542d58a9605309fc
60.504,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
225.351,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
279.126,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
152.025,S_OK,,,,,10.949,1125,f9af78a208e192d69dba03a4542d58a9605309fc
306.225,S_OK,,,,,12.133,2030,f9af78a208e192d69dba03a4542d58a9605309fc
218.747,S_OK,,,,,12.716,898,f9af78a208e192d69dba03a4542d58a9605309fc
113.672,S_OK,,,,,11.539,900,f9af78a208e192d69dba03a4542d58a9605309fc
62.063,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
129.335,S_OK,,,,,9.757,771,f9af78a208e192d69dba03a4542d58a9605309fc
318.421,S_OK,,,,,12.305,764,f9af78a208e192d69dba03a4542d58a9605309fc
74.127,2D basecall failed quality filters,,,,,8.921,588,f9af78a208e192d69dba03a4542d58a9605309fc
115.749,S_OK,,,,,9.204,2948,f9af78a208e192d69dba03a4542d58a9605309fc
154.786,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
104.416,S_OK,,,,,12.469,930,f9af78a208e192d69dba03a4542d58a9605309fc
242.962,2D basecall failed quality filters,,,,,7.387,609,f9af78a208e192d69dba03a4542d58a9605309fc
258.742,S_OK,,,,,10.436,1340,f9af78a208e192d69dba03a4542d58a9605309fc
49.073,S_OK,,,,,9.365,800,f9af78a208e192d69dba03a4542d58a9605309fc
100.480,2D basecall failed quality filters,,,,,7.426,763,f9af78a208e192d69dba03a4542d58a9605309fc
179.821,S_OK,,,,,13.289,993,f9af78a208e192d69dba03a4542d58a9605309fc
282.832,S_OK,,,,,13.534,2743,f9af78a208e192d69dba03a4542d58a9605309fc
220.180,S_OK,,,,,9.531,655,f9af78a208e192d69dba03a4542d58a9605309fc
223.018,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
144.722,S_OK,,,,,12.673,2060,f9af78a208e192d69dba03a4542d58a9605309fc
84.099,S_OK,,,,,13.004,684,f9af78a208e192d69dba03a4542d58a9605309fc
33.103,2D basecall failed quality filters,,,,,8.710,1623,f9af78a208e192d69dba03a4542d58a9605309fc
40.978,S_OK,,,,,11.946,705,f9af78a208e192d69dba03a4542d58a9605309fc
179.862,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
102.420,S_OK,,,,,12.723,862,f9af78a208e192d69dba03a4542d58a9605309fc
153.138,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
210.765,S_OK,,,,,10.201,664,f9af78a208e192d69dba03a4542d58a9605309fc
44.081,2D basecall failed quality filters,,,,,7.463,2012,f9af78a208e192d69dba03a4542d58a9605309fc
183.127,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
164.138,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
321.505,S_OK,,,,,12.081,742,f9af78a208e192d69dba03a4542d58a9605309fc
299.487,S_OK,,,,,9.924,2643,f9af78a208e192d69dba03a4542d58a9605309fc
144.060,S_OK,,,,,12.272,1449,f9af78a208e192d69dba03a4542d58a9605309fc
242.853,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
157.542,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
144.158,2D basecall failed quality filters,,,,,7.790,2432,f9af78a208e192d69dba03a4542d58a9605309fc
265.890,S_OK,,,,,11.114,1440,f9af78a208e192d69dba03a4542d58a9605309fc
75.188,2D basecall failed quality filters,,,,,7.588,1317,f9af78a208e192d69dba03a4542d58a9605309fc
92.222,2D basecall failed quality filters,,,,,7.222,481,f9af78a208e192d69dba03a4542d58a9605309fc
306.449,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
74.765,S_OK,,,,,12.128,1125,f9af78a208e192d69dba03a4542d58a9605309fc
81.478,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
262.982,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
159.539,S_OK,,,,,13.162,1549,f9af78a208e192d69dba03a4542d58a9605309fc
251.120,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
211.501,2D basecall failed quality filters,,,,,7.708,803,f9af78a208e192d69dba03a4542d58a9605309fc
202.737,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
259.822,S_OK,,,,,10.802,893,f9af78a208e192d69dba03a4542d58a9605309fc
113.876,2D basecall failed quality filters,,,,,7.937,622,f9af78a208e192d69dba03a4542d58a9605309fc
82.311,S_OK,,,,,13.690,2688,f9af78a208e192d69dba03a4542d58a9605309fc
223.275,S_OK,,,,,9.976,1654,f9af78a208e192d69dba03a4542d58a9605309fc
241.438,S_OK,,,,,10.891,6967,f9af78a208e192d69dba03a4542d58a9605309fc
69.806,S_OK,,,,,9.673,719,f9af78a208e192d69dba03a4542d58a9605309fc
259.115,S_OK,,,,,12.176,1021,f9af78a208e192d69dba03a4542d58a9605309fc
47.803,S_OK,,,,,11.144,613,f9af78a208e192d69dba03a4542d58a9605309fc
260.277,S_OK,,,,,13.734,2651,f9af78a208e192d69dba03a4542d58a9605309fc
203.316,2D basecall failed quality filters,,,,,8.395,1498,f9af78a208e192d69dba03a4542d58a9605309fc
247.864,S_OK,,,,,9.864,1362,f9af78a208e192d69dba03a4542d58a9605309fc
306.919,S_OK,,,,,11.794,796,f9af78a208e192d69dba03a4542d58a9605309fc
32.925,S_OK,,,,,10.423,644,f9af78a208e192d69dba03a4542d58a9605309fc
63.896,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
171.585,2D basecall failed quality filters,,,,,8.706,2340,f9af78a208e192d69dba03a4542d58a9605309fc
224.331,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
65.760,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
315.818,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
44.379,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
64.644,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
90.981,S_OK,,,,,11.719,778,f9af78a208e192d69dba03a4542d58a9605309fc
275.572,S_OK,,,,,12.451,991,f9af78a208e192d69dba03a4542d58a9605309fc
180.013,2D basecall failed quality filters,,,,,7.210,1258,f9af78a208e192d69dba03a4542d58a9605309fc
51.110,S_OK,,,,,13.324,748,f9af78a208e192d69dba03a4542d58a9605309fc
263.659,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
284.430,S_OK,,,,,13.054,1375,f9af78a208e192d69dba03a4542d58a9605309fc
166.163,S_OK,,,,,10.813,2322,f9af78a208e192d69dba03a4542d58a9605309fc
183.600,S_OK,,,,,9.930,760,f9af78a208e192d69dba03a4542d58a9605309fc
32.321,S_OK,,,,,9.963,802,f9af78a208e192d69dba03a4542d58a9605309fc
109.744,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
158.767,S_OK,,,,,10.168,782,f9af78a208e192d69dba03a4542d58a9605309fc
143.470,S_OK,,,,,11.731,2204,f9af78a208e192d69dba03a4542d58a9605309fc
140.626,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
172.775,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
167.702,S_OK,,,,,12.225,2192,f9af78a208e192d69dba03a4542d58a9605309fc
196.668,S_OK,,,,,14.342,698,f9af78a208e192d69dba03a4542d58a9605309fc
23.218,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
30.282,S_OK,,,,,10.947,3381,f9af78a208e192d69dba03a4542d58a9605309fc
307.439,S_OK,,,,,12.409,856,f9af78a208e192d69dba03a4542d58a9605309fc
253.552,S_OK,,,,,12.748,1460,f9af78a208e192d69dba03a4542d58a9605309fc
67.800,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
313.299,S_OK,,,,,10.226,886,f9af78a208e192d69dba03a4542d58a9605309fc
65.091,2D basecall failed quality filters,,,,,6.915,1011,f9af78a208e192d69dba03a4542d58a9605309fc
164.153,S_OK,,,,,12.393,817,f9af78a208e192d69dba03a4542d58a9605309fc
207.918,S_OK,,,,,11.541,3350,f9af78a208e192d69dba03a4542d58a9605309fc
59.936,S_OK,,,,,10.794,4257,f9af78a208e192d69dba03a4542d58a9605309fc
267.914,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
30.763,2D basecall failed quality filters,,,,,7.622,1062,f9af78a208e192d69dba03a4542d58a9605309fc
76.456,2D basecall failed quality filters,,,,,6.736,663,f9af78a208e192d69dba03a4542d58a9605309fc
171.502,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
320.432,S_OK,,,,,10.891,776,f9af78a208e192d69dba03a4542d58a9605309fc
163.188,S_OK,,,,,9.582,736,f9af78a208e192d69dba03a4542d58a9605309fc
253.009,S_OK,,,,,11.288,823,f9af78a208e192d69dba03a4542d58a9605309fc
246.850,S_OK,,,,,13.068,2742,f9af78a208e192d69dba03a4542d58a9605309fc
193.259,S_OK,,,,,12.405,3496,f9af78a208e192d69dba03a4542d58a9605309fc
167.228,S_OK,,,,,9.793,3323,f9af78a208e192d69dba03a4542d58a9605309fc
323.902,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
40.586,S_OK,,,,,13.262,1700,f9af78a208e192d69dba03a4542d58a9605309fc
215.546,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
88.934,S_OK,,,,,10.720,646,f9af78a208e192d69dba03a4542d58a9605309fc
197.201,S_OK,,,,,12.040,6750,f9af78a208e192d69dba03a4542d58a9605309fc
279.890,S_OK,,,,,10.380,1566,f9af78a208e192d69dba03a4542d58a9605309fc
280.826,S_OK,,,,,9.375,683,f9af78a208e192d69dba03a4542d58a9605309fc
73.632,2D basecall failed quality filters,,,,,6.982,315,f9af78a208e192d69dba03a4542d58a9605309fc
27.131,S_OK,,,,,9.358,2160,f9af78a208e192d69dba03a4542d58a9605309fc
273.414,S_OK,,,,,10.862,756,f9af78a208e192d69dba03a4542d58a9605309fc
195.468,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
280.866,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
173.960,S_OK,,,,,9.887,823,f9af78a208e192d69dba03a4542d58a9605309fc
224.197,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
47.688,S_OK,,,,,11.153,1879,f9af78a208e192d69dba03a4542d58a9605309fc
149.260,S_OK,,,,,11.969,596,f9af78a208e192d69dba03a4542d58a9605309fc
82.897,S_OK,,,,,12.092,1640,f9af78a208e192d69dba03a4542d58a9605309fc
134.156,2D basecall failed quality filters,,,,,7.813,1600,f9af78a208e192d69dba03a4542d58a9605309fc
173.420,S_OK,,,,,12.060,1731,f9af78a208e192d69dba03a4542d58a9605309fc
210.723,S_OK,,,,,9.116,752,f9af78a208e192d69dba03a4542d58a9605309fc
72.274,S_OK,,,,,11.530,1437,f9af78a208e192d69dba03a4542d58a9605309fc
59.757,S_OK,,,,,11.796,771,f9af78a208e192d69dba03a4542d58a9605309fc
275.906,S_OK,,,,,11.105,760,f9af78a208e192d69dba03a4542d58a9605309fc
153.549,S_OK,,,,,13.506,1367,f9af78a208e192d69dba03a4542d58a9605309fc
240.534,S_OK,,,,,9.305,732,f9af78a208e192d69dba03a4542d58a9605309fc
31.558,S_OK,,,,,11.484,826,f9af78a208e192d69dba03a4542d58a9605309fc
23.392,S_OK,,,,,13.096,826,f9af78a208e192d69dba03a4542d58a9605309fc
122.122,S_OK,,,,,12.647,924,f9af78a208e192d69dba03a4542d58a9605309fc
251.120,S_OK,,,,,11.455,4369,f9af78a208e192d69dba03a4542d58a9605309fc
188.157,S_OK,,,,,10.936,668,f9af78a208e192d69dba03a4542d58a9605309fc
186.220,S_OK,,,,,10.153,659,f9af78a208e192d69dba03a4542d58a9605309fc
221.924,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
